,INTERACTOR_A,INTERACTOR_B
6980,NUMA1,NUP107
6981,NUMA1,BRPF1
6982,NUMA1,CTDSPL2
6983,NUMA1,TOP2B
6984,NUMA1,MAP2K1
6985,NUMA1,KMT2A
6986,NUMA1,RPS27A
6987,NUMA1,HIST1H4A
6988,NUMA1,RAE1
6989,NUMA1,H3F3B
6990,NUMA1,EZH2
6991,NUMA1,RAI1
6992,NUMA1,POGZ
6993,NUMA1,NUP54
6994,NUMA1,PBRM1
6995,NUMA1,ATAD2
6996,NUMA1,HIST2H3A
6997,NUMA1,NUP35
6998,NUMA1,ZNF280C
6999,NUMA1,HIST2H2AB
7000,NUMA1,HIST3H2BB
7001,NUMA1,HP1BP3
7002,NUMA1,NUPL1
7003,NUMA1,HIST2H2BE
7004,NUMA1,DDB1
7005,NUMA1,GLYR1
7006,NUMA1,HIST2H2AA3
7007,NUMA1,INTS3
7008,NUMA1,ZMYM4
7009,NUMA1,CDC16
7010,NUMA1,RIF1
7011,PARP1,CHD1L
7012,PARP1,NUMA1
7013,PDZD8,NUMA1
7014,POLR1D,HEATR1
7015,PRKACA,PDE4DIP
7016,PSPC1,FOCAD
7017,PTGES3,POLE
7018,PTK7,SUB1
7019,GNB2L1,FOCAD
7020,RAN,NUMA1
7021,RPS16,FOCAD
7022,RTN4,ITPRIPL1
7023,RUVBL2,NUMA1
7024,SAR1B,FLNA
7025,SEPT7,FLNA
7026,SSRP1,POLE
7027,STK4,ITPRIPL1
7028,USP36,DHX33
7029,VAPA,ITPRIPL1
7030,WDR75,HEATR1
7031,YWHAH,MYH11
7032,RAB7A,LYST
7033,RAB7A,DST
7034,RAB7A,MADD
7035,RAB7A,BCAT2
7036,SNX27,ADD1
7037,SNX27,AHDC1
7038,SNX27,AHNAK2
7039,RNF43,AHNAK2
7040,ATG9A,DST
7041,SOX2,HAL
7042,SOX2,HEATR1
7043,SOX2,LAMA3
7044,ERCC8,FLNA
7045,CLPP,RARS2
7046,nsp1,AGL
7047,AURKA,MDN1
7048,AURKA,NUMA1
7049,ATG9B,FLNA
7050,PHLPP1,PLEC
7051,PHLPP1,AHNAK2
7052,PHLPP1,FLNA
7053,PHLPP1,AHNAK
7054,PHLPP1,HEATR1
7055,FOXC1,NUMA1
7056,CCNB1,FLNA
7057,FLNA,CCNB1
7058,CDK1,FLNA
7059,GRWD1,KMT2D
7060,KMT2D,GRWD1
7061,WDR5,KMT2D
7062,ATM,H2AFX
7063,ATM,ERRFI1
7064,TRIM28,NUMA1
7065,NUP35,KMT2D
7066,NUP35,AHDC1
7067,USP28,NUMA1
7068,FOLR1,AHNAK
7069,FOLR1,FLNA
7070,FOLR1,PLEC
7071,FAN1,FANCI
7072,MLH1,FANCI
7073,PMS2,FANCI
7074,FANCD2,FANCI
7075,FANCI,FAN1
7076,FANCI,MLH1
7077,FANCI,PMS2
7078,FANCI,FANCD2
7079,ATM,KPNB1
7080,ATM,KPNA1
7081,ATM,KPNA5
7082,ATM,KPNA3
7083,WDR5,KMT2D
7084,ATM,TP53
7085,NUP43,DST
7086,NUP43,HPS5
7087,NUP43,PDZD2
7088,NUP43,AHNAK2
7089,NEIL3,PLEC
7090,PRMT1,FLNA
7091,PRMT1,PLEC
7092,PLD3,ATP12A
7093,PLD3,PTK7
7094,PLD4,PTK7
7095,MYCN,EEFSEC
7096,MYCN,ATP12A
7097,MYCN,NUMA1
7098,MYCN,FLNA
7099,MYCN,ANO5
7100,MYCN,LYST
7101,MYCN,USP36
7102,MYC,PLEC
7103,MYC,AHNAK
7104,MYC,FLNA
7105,MYC,MYH11
7106,MYC,NUMA1
7107,MYC,LYST
7108,MYC,DST
7109,PCBP1,FLNA
7110,C9orf78,ADD1
7111,C9orf78,NUMA1
7112,C9orf78,FANCI
7113,PCBP1,AHNAK
7114,KIAA1715,AGL
7115,PARK2,AHNAK
7116,PARK2,CHD1L
7117,PARK2,HMCN1
7118,PARK2,PLEC
7119,CUL9,HNRNPC
7120,CUL9,HRNR
7121,CUL9,HNRNPA2B1
7122,CUL9,TP53
7123,CUL9,RBMX
7124,CUL9,BIRC5
7125,BIRC5,CUL9
7126,CUL9,TP53
7127,CUL9,HNRNPC
7128,TP53,CUL9
7129,HNRNPC,CUL9
7130,PARP1,NUMA1
7131,PARP1,POLE
7132,PARP1,MDN1
7133,FAS,ADD1
7134,GJA1,FLNA
7135,TRIM5,HEATR1
7136,RNF38,PLEC
7137,RNF38,AHNAK
7138,CUL3,FANCI
7139,CUL3,PDE4DIP
7140,CUL3,FBN2
7141,CUL3,KMT2D
7142,CUL3,MDN1
7143,CUL3,RARS2
7144,CUL3,FLNA
7145,CUL3,LAMA3
7146,CUL3,HSPG2
7147,CHD1L,PARP1
7148,CUL3,HEATR1
7149,CUL3,CUL9
7150,CUL3,LAMA1
7151,CUL3,MADD
7152,CUL3,ATM
7153,CUL3,POLE
7154,CUL3,PLEC
7155,CUL3,HMCN1
7156,TRIM44,FLNA
7157,FLNA,TRIM44
7158,KEAP1,NUMA1
7159,TP53BP1,TYRO3
7160,AIMP2,FLNA
7161,USP42,USP36
7162,DCAF8L2,NUMA1
7163,ARF6,AHNAK
7164,ARL4C,AHNAK
7165,ARL4D,USP36
7166,ARL13B,ADD1
7167,ARL13B,AHNAK
7168,ARL13B,DST
7169,ARL14,ADD1
7170,ARL14,AHNAK
7171,ARL15,AHNAK
7172,ARL15,ADD1
7173,HDAC6,PLEC
7174,HDAC6,FLNA
7175,HDAC6,MYH11
7176,PTK7,NPR1
7177,PTK7,GRIN3B
7178,HDAC6,AHNAK
7179,HDAC6,ADD1
7180,UBA6,NUMA1
7181,KIAA1598,NUMA1
7182,GATSL2,DST
7183,A2ML1,CMTR2
7184,A2ML1,ARMC1
7185,A2ML1,DUS2
7186,IPO5,NUMA1
7187,PLOD2,AHNAK2
7188,PDCD5,FANCI
7189,NDC80,ADD1
7190,CD3EAP,NUMA1
7191,PSMD3,FLNA
7192,ACTN4,LAMA3
7193,PRMT3,NUMA1
7194,ROCK2,ADD1
7195,RNF40,NUMA1
7196,CLUH,EEFSEC
7197,XYLB,AGL
7198,FLNB,FLNA
7199,FLNB,AHNAK
7200,CSDE1,NUMA1
7201,PSMD10,FLNA
7202,GLRX3,DST
7203,UBE4B,NUMA1
7204,ASMTL,ADD1
7205,AIFM1,FLNA
7206,AIFM1,PLEC
7207,LMNA,ADD1
7208,HSPB1,AHNAK
7209,CDK1,POLE
7210,HEXA,ADD1
7211,CTSD,FLNA
7212,CTSD,PLEC
7213,ANXA2,AHNAK
7214,EPRS,FLNA
7215,HSP90AB1,LAMA3
7216,HNRNPA1,PLEC
7217,PARP1,POLE
7218,POLA1,POLE
7219,HSPA1A,AHNAK
7220,HSPD1,AHNAK
7221,HSPA5,FLNA
7222,HSPA8,FLNA
7223,HSPA8,LAMA3
7224,TOP1,POLE
7225,TOP2A,POLE
7226,PABPC1,FLNA
7227,PABPC1,AHNAK
7228,PCNA,POLE
7229,IMPDH2,FLNA
7230,IMPDH2,NUMA1
7231,EEF2,FLNA
7232,EEF2,AHNAK
7233,PLS3,PLEC
7234,SNRPB,FLNA
7235,DSP,AHNAK
7236,RPA2,POLE
7237,DDX5,NUMA1
7238,PTPN1,FLNA
7239,LIG1,POLE
7240,PLCG1,ADD1
7241,SRM,NUMA1
7242,EIF2S2,FANCI
7243,CCNA2,POLE
7244,FLNA,GART
7245,FLNA,PAICS
7246,FLNA,AHCY
7247,FLNA,RRM1
7248,FLNA,U2AF2
7249,FLNA,PTBP1
7250,FLNA,MAP4
7251,FLNA,HNRNPH1
7252,FLNA,KIF5B
7253,FLNA,QARS
7254,FLNA,PREP
7255,FLNA,FASN
7256,FLNA,CCT8
7257,FLNA,HNRNPM
7258,FLNA,NAPA
7259,FLNA,MARS
7260,FLNA,SNRPD2
7261,FLNA,RAB1A
7262,FLNA,EEF1A1
7263,FLNA,AHNAK
7264,FLNA,SNW1
7265,FLNA,CUL2
7266,FLNA,DYNC1H1
7267,FLNA,CTTN
7268,FLNA,FLNC
7269,FLNA,PSMD6
7270,FLNA,KARS
7271,FLNA,CCDC6
7272,FLNA,DDB1
7273,FLNA,CARM1
7274,FLNA,DNAJB11
7275,FLNA,PRPF19
7276,FLNA,LUC7L2
7277,FLNA,STRAP
7278,PAICS,AHNAK
7279,PAICS,PLEC
7280,WARS,PLEC
7281,AHCY,AHNAK
7282,AHCY,PLEC
7283,PSMA4,NUMA1
7284,DDX6,PLEC
7285,RPA1,POLE
7286,RPA1,NUMA1
7287,POLD1,POLE
7288,PDIA3,AHNAK
7289,PDIA3,PLEC
7290,AKT1,FANCI
7291,HNRNPH1,AHNAK
7292,HSPA4,FOCAD
7293,RPA3,POLE
7294,AGL,CDK9
7295,AGL,RNPEP
7296,AGL,DUSP12
7297,AGL,IGF2BP2
7298,ADD1,NUBP1
7299,ADD1,PLCB3
7300,ADD1,NSUN2
7301,ADD1,ROCK1
7302,ADD1,XPO5
7303,ADD1,TLN1
7304,DLST,NUMA1
7305,HSPA9,AHNAK
7306,EIF2S3,DST
7307,EIF2S3,FANCI
7308,NAA10,NUMA1
7309,CAPZA2,NUMA1
7310,CAPZB,NUMA1
7311,POLD2,POLE
7312,PRIM1,POLE
7313,PRIM2,POLE
7314,LIG4,AHNAK
7315,HNRNPM,AHNAK
7316,HNRNPM,PLEC
7317,SMS,NUMA1
7318,CAPZA1,NUMA1
7319,BCAT1,EEFSEC
7320,NPEPPS,EEFSEC
7321,POLE2,POLE
7322,EEFSEC,DYNLT1
7323,EEFSEC,UBAC1
7324,EEFSEC,MRPL46
7325,ACTB,LAMA3
7326,RPS20,NUMA1
7327,S100A10,AHNAK
7328,RPL37,NUMA1
7329,PPP1CB,NUMA1
7330,EIF5A,NUMA1
7331,EEF1A1,PLEC
7332,GTF2I,NUMA1
7333,SRSF3,NUMA1
7334,FOXK1,PLEC
7335,PLOD1,AHNAK
7336,PLOD1,PLEC
7337,DST,PDXDC1
7338,DST,RABGGTA
7339,DST,UBA5
7340,DST,TBC1D23
7341,DST,UGGT1
7342,DST,ANKFY1
7343,RELA,NUMA1
7344,POLE,POLA2
7345,POLE,POLD3
7346,POLE,POLE3
7347,KLC1,NUMA1
7348,NCBP1,NUMA1
7349,AHNAK,XRCC4
7350,AHNAK,SNW1
7351,AHNAK,CTTN
7352,AHNAK,CACYBP
7353,AHNAK,RRBP1
7354,AHNAK,PRRC2C
7355,TRIM28,NUMA1
7356,PTK7,SIRT5
7357,TTLL12,FOCAD
7358,DYNC1H1,NUMA1
7359,NUMA1,MRPL14
7360,NUMA1,UBA3
7361,NUMA1,SSH3
7362,NUMA1,OTUB1
7363,NUMA1,PSMB7
7364,NUMA1,TSNAX
7365,NUMA1,MCMBP
7366,NUMA1,NAA15
7367,NUMA1,PARD6B
7368,NUMA1,ASF1B
7369,NUMA1,RCC2
7370,NUMA1,DNAJB11
7371,NUMA1,SNX6
7372,NUMA1,DYNC1LI1
7373,PLEC,PCBP1
7374,PLEC,ATXN2L
7375,PPP2R5B,LAMA3
7376,FOCAD,THAP4
7377,FOCAD,MRPL48
7378,FOCAD,MRPL46
7379,CWC27,FANCI
7380,CRLF3,FANCI
7381,AHNAK2,MIPEP
7382,AHNAK2,CPPED1
7383,WDR48,FANCI
7384,VPS35,FANCI
7385,CHMP4B,FANCI
7386,C7orf49,ATM
7387,ATM,C7orf49
7388,XRCC5,ATM
7389,BCAT2,USP1
7390,USP1,BCAT2
7391,BCAT2,USP1
7392,HERC5,CUL9
7393,FANCI,UBE2T
7394,FANCI,WDR48
7395,ATP1A1,FLNA
7396,ATM,DCK
7397,RNF43,OBSCN
7398,ORF6,HEATR1
7399,ORF6,FLNA
7400,ORF6,FANCI
7401,BRD4,NUMA1
7402,PARK2,AHNAK
7403,,
