,INTERACTOR_A,INTERACTOR_B
6719,GRIN2A,GRIN1
6720,GRIN2B,GRIN1
6721,DLG4,GRIN1
6722,DLG4,GRIN2A
6723,DLG4,GRIN2B
6724,DLG4,GRIN2A
6725,E,WWOX
6726,E,SLC35A2
6727,E,PIGO
6728,M,EEF1A2
6729,M,WWOX
6730,M,SLC2A1
6731,M,SLC35A2
6732,M,PIGO
6733,nsp16,CNKSR2
6734,nsp4,EEF1A2
6735,nsp4,WWOX
6736,nsp4,SLC2A1
6737,nsp4,SLC35A2
6738,nsp4,PIGO
6739,nsp4,GOSR2
6740,nsp5,SLC2A1
6741,nsp6,EEF1A2
6742,nsp6,WWOX
6743,nsp6,SLC2A1
6744,nsp6,SLC35A2
6745,nsp6,PIGO
6746,ORF14,PIGO
6747,ORF3a,WWOX
6748,ORF3a,TBC1D24
6749,ORF3a,SLC2A1
6750,ORF3a,SLC35A2
6751,ORF3a,PIGO
6752,ORF3b,WWOX
6753,ORF3b,SLC35A2
6754,ORF3b,PIGO
6755,ORF6,WWOX
6756,ORF6,GOSR2
6757,ORF7a,EEF1A2
6758,ORF7a,WWOX
6759,ORF7a,SLC2A1
6760,ORF7a,SLC35A2
6761,ORF7a,PIGO
6762,ORF7a,GOSR2
6763,ORF7b,CTSD
6764,ORF7b,EEF1A2
6765,ORF7b,WWOX
6766,ORF7b,SLC2A1
6767,ORF7b,SLC35A2
6768,ORF7b,PIGO
6769,ORF7b,GOSR2
6770,ORF8,CTSD
6771,ORF8,ASAH1
6772,ORF8,PIGO
6773,ORF9b,DNM1
6774,ORF9b,POLG
6775,ORF9b,QARS
6776,S,WWOX
6777,E,MFSD8
6778,E,PCDH19
6779,E,PIGO
6780,E,PIGT
6781,M,CASK
6782,M,PCDH19
6783,M,PIGT
6784,M,PLCB1
6785,nsp16,CASK
6786,nsp3,PIGO
6787,nsp4,MFSD8
6788,nsp4,PIGO
6789,nsp4,PIGT
6790,nsp4,PLCB1
6791,nsp6,MFSD8
6792,nsp6,PIGT
6793,ORF14,MFSD8
6794,ORF14,PIGO
6795,ORF14,PIGT
6796,ORF3a,CASK
6797,ORF3a,PCDH19
6798,ORF3a,PLCB1
6799,ORF3a,STXBP1
6800,ORF3a,WWOX
6801,ORF3b,PLCB1
6802,ORF3b,WWOX
6803,ORF6,WWOX
6804,ORF7a,MFSD8
6805,ORF7a,PIGO
6806,ORF7a,PIGT
6807,ORF7b,MFSD8
6808,ORF7b,PCDH19
6809,ORF7b,PIGO
6810,ORF7b,PIGT
6811,ORF7b,PLCB1
6812,S,CASK
6813,S,MFSD8
6814,S,PLCB1
6815,ESR1,ARHGEF9
6816,ESR1,CASK
6817,ESR1,CHD2
6818,ESR1,MECP2
6819,ESR1,PIGT
6820,ESR1,PNKP
6821,ESR1,PURA
6822,ESR1,SLC2A1
6823,ESR1,TPP1
6824,IMMP2L,POLG
6825,IMMP2L,PIGT
6826,IMMP1L,POLG
6827,IMMP2L,POLG
6828,ORF3b,CASK
6829,E,GOSR2
6830,ORF6,GOSR2
6831,ORF7b,GOSR2
6832,M,GOSR2
6833,ORF7a,GOSR2
6834,ORF8,GOSR2
6835,S,GOSR2
6836,nsp6,GOSR2
6837,nsp4,GOSR2
6838,ORF7a,PIGO
6839,ORF7a,PIGT
6840,nsp6,PIGT
6841,nsp4,PIGT
6842,ORF3b,SLC35A2
6843,ORF7b,SLC35A2
6844,nsp4,SLC35A2
6845,ARHGEF28,ARHGEF9
6846,MAP1LC3B,SPTAN1
6847,MAP1LC3B,WDR45
6848,SMC1A,HNRNPU
6849,SMC3,DYNC1H1
6850,SMC3,HNRNPU
6851,STAG2,HNRNPU
6852,CDCA5,SPTAN1
6853,MAU2,HNRNPU
6854,SMC3,HNRNPU
6855,GABRA1,GABRB2
6856,GABRA1,GABRG3
6857,SCN1A,SCN1B
6858,SCN1A,SCN4B
6859,SCN1B,SCN4B
6860,DRD2,DNM1
6861,VLDLR,RELN
6862,Lrp8,RELN
6863,RELN,DAB1
6864,TULP3,CHD2
6865,EPHB2,GRIN1
6866,GRIN2B,CAMK2A
6867,CAMK2A,GRIN2B
6868,CAMK2A,GRIN1
6869,GRIN2B,RASGRF1
6870,GRIN2B,RASGRF1
6871,GRIN2B,RASGRF1
6872,RASGRF1,GRIN2B
6873,HSCB,PIGT
6874,HSCB,TPP1
6875,HSCB,ALDH5A1
6876,HSCB,PPT1
6877,HSCB,DYNC1H1
6878,ALG13,ARID1A
6879,ALG13,ARID1B
6880,ALG13,ATXN2
6881,ALG13,BCL9
6882,ALG13,BCOR
6883,ALG13,C15orf39
6884,ALG13,CCAR1
6885,ALG13,CCNK
6886,ALG13,CPEB4
6887,ALG13,CPSF6
6888,ALG13,EP300
6889,ALG13,FUBP3
6890,ALG13,GPATCH8
6891,ALG13,GSE1
6892,ALG13,HELZ
6893,ALG13,HNRNPR
6894,ALG13,JMJD1C
6895,ALG13,KDM2B
6896,ALG13,KMT2D
6897,ALG13,LENG8
6898,ALG13,MIA3
6899,ALG13,NCOA2
6900,ALG13,NCOA3
6901,ALG13,NCOA5
6902,ALG13,NCOR1
6903,ALG13,NCOR2
6904,ALG13,OTUD4
6905,ALG13,PCF11
6906,ALG13,PCGF1
6907,ALG13,PRPF40A
6908,ALG13,PRRC2B
6909,ALG13,PRRC2C
6910,ALG13,PUM1
6911,ALG13,PUM2
6912,ALG13,R3HDM1
6913,ALG13,R3HDM2
6914,ALG13,RAVER1
6915,ALG13,RBM12
6916,ALG13,RBM20
6917,ALG13,RBM33
6918,ALG13,RBMS1
6919,ALG13,RBMS2
6920,ALG13,RC3H1
6921,ALG13,RC3H2
6922,ALG13,RING1
6923,ALG13,SCAF8
6924,ALG13,SEC16A
6925,ALG13,SF1
6926,ALG13,SMG7
6927,ALG13,TLE1
6928,ALG13,TLE3
6929,ALG13,TNRC6B
6930,ALG13,UPF1
6931,ALG13,WDR33
6932,ALG13,YTHDF2
6933,ALG13,ZFR
6934,ALG13,ZNF608
6935,ALG13,ZNF703
6936,ATXN2,ALG13
6937,CELF1,ALG13
6938,CELF1,HNRNPU
6939,RQCD1,ALG13
6940,CPEB4,ALG13
6941,CSDE1,ALG13
6942,DAZL,ALG13
6943,DDX3X,ALG13
6944,EIF4ENIF1,ALG13
6945,ELAVL1,HNRNPU
6946,FAM120A,ALG13
6947,FAM120C,ALG13
6948,FMR1,ALG13
6949,FUBP3,ALG13
6950,FXR1,ALG13
6951,IGF2BP1,ALG13
6952,IGF2BP2,ALG13
6953,KIF1B,CASK
6954,LARP4B,ALG13
6955,LSM14A,ALG13
6956,LZTS2,ALG13
6957,KIAA0430,ALG13
6958,MEX3B,ALG13
6959,MKRN2,ALG13
6960,MOV10,ALG13
6961,PABPC1,ALG13
6962,PAIP2,ALG13
6963,PRRC2A,ALG13
6964,PUM1,ALG13
6965,R3HDM2,ALG13
6966,RBM47,ALG13
6967,RBMS1,ALG13
6968,SMG7,ALG13
6969,ST7,GOSR2
6970,SYNCRIP,ALG13
6971,TDRD3,ALG13
6972,TNRC6B,ALG13
6973,UBAP2L,ALG13
6974,XRN1,ALG13
6975,YTHDF1,ALG13
6976,YTHDF2,ALG13
6977,YTHDF3,ALG13
6978,ZC3HAV1,ALG13
6979,ZFP36,ALG13
6980,ALG13,CPSF7
6981,ALG13,EIF4ENIF1
6982,ALG13,FAM195A
6983,ALG13,PRR12
6984,ALG13,RAVER2
6985,ALG13,RBM6
6986,ALG13,RCOR3
6987,ALG13,ZNF609
6988,GRSF1,ALG13
6989,GTPBP1,QARS
6990,HELZ,ALG13
6991,PRRC2B,ALG13
6992,SMAP2,ALG13
6993,SUPT5H,ZEB2
6994,TNRC6A,ALG13
6995,ALG13,FBRS
6996,ALG13,RBM25
6997,ALG13,TCF20
6998,ALG13,TCF7L2
6999,ALG13,YTHDF3
7000,ALG13,TRA2B
7001,KIAA0355,ALG13
7002,OTUD4,ALG13
7003,SAMD4B,ALG13
7004,TIA1,ALG13
7005,TRIM56,ALG13
7006,ZC3H7A,ALG13
7007,NEK4,SPTAN1
7008,LRRC31,SLC2A1
7009,LRRC31,CNTNAP2
7010,RET,PCDH19
7011,DUX4,SPTAN1
7012,DUX4,DYNC1H1
7013,DUX4,HNRNPU
7014,CIT,SPTAN1
7015,CIT,CHD2
7016,CIT,HNRNPU
7017,CIT,QARS
7018,CIT,SLC2A1
7019,CIT,DYNC1H1
7020,CIT,PPT1
7021,CIT,PNKP
7022,ANLN,SPTAN1
7023,ANLN,FOLR1
7024,ANLN,GNAO1
7025,ANLN,HNRNPU
7026,ANLN,QARS
7027,AURKB,SLC25A22
7028,AURKB,DNM1
7029,CHMP4B,SPTAN1
7030,CHMP4B,HNRNPU
7031,CHMP4B,GNAO1
7032,CHMP4B,FOLR1
7033,CHMP4C,SPTAN1
7034,CHMP4C,EEF1A2
7035,ADRA1A,SCN1B
7036,BDKRB1,GRIN1
7037,BDKRB1,CERS1
7038,C5AR2,SCN1B
7039,CCR2,SLC2A1
7040,CCR4,SLC12A5
7041,CCR8,GABRD
7042,DRD2,CERS1
7043,DRD2,SLC6A1
7044,F2RL1,PRRT2
7045,F2RL1,SCN1B
7046,F2RL1,SLC12A5
7047,GPR35,SLC2A1
7048,HTR4,CERS1
7049,HTR6,SLC6A1
7050,LTB4R2,FOLR1
7051,LTB4R2,CERS1
7052,LTB4R2,SLC2A1
7053,PTAFR,GRIN1
7054,ECT2,SPTAN1
7055,ECT2,HNRNPU
7056,ECT2,FOLR1
7057,ECT2,GNAO1
7058,ECT2,DYNC1H1
7059,ECT2,KCNJ10
7060,KIF14,SPTAN1
7061,KIF14,HNRNPU
7062,KIF14,GNAO1
7063,KIF14,FOLR1
7064,KIF14,ATP1A3
7065,KIF14,DYNC1H1
7066,KIF14,SLC25A22
7067,KIF14,STXBP1
7068,KIF14,QARS
7069,KIF20A,SPTAN1
7070,KIF20A,HNRNPU
7071,MAD2L2,DYNC1H1
7072,MAD2L2,PURA
7073,KIF20A,GNAO1
7074,MAD2L2,DYNC1H1
7075,MAD2L2,PURA
7076,KIF20A,SIK1
7077,KIF20A,CHD2
7078,KIF20A,ZEB2
7079,KIF20A,FOXG1
7080,KIF20A,STX1B
7081,KIF23,SPTAN1
7082,KIF23,HNRNPU
7083,KIF23,PURA
7084,KIF23,FOLR1
7085,KIF23,SLC25A22
7086,KIF23,CSTB
7087,KIF23,DYNC1H1
7088,PRC1,SPTAN1
7089,PRC1,HNRNPU
7090,PRC1,DYNC1H1
7091,PRC1,MECP2
7092,PRC1,QARS
7093,FAM35A,CHD2
7094,FAM35A,QARS
7095,FAM35A,POLG
7096,CDC42,ARHGEF9
7097,BRD1,SLC25A22
7098,BRD3,MECP2
7099,TRIM66,PCDH19
7100,TRIM66,ALG13
7101,PRNP,ALDH5A1
7102,PRNP,ATP1A2
7103,PRNP,ATP1A3
7104,PRNP,PLCB1
7105,PRNP,TBC1D24
7106,PRNP,TPP1
7107,AIM2,MECP2
7108,IFI16,CTSD
7109,PYHIN1,MECP2
7110,ARHGAP22,MECP2
7111,ARHGAP31,CSTB
7112,ARHGAP35,CSTB
7113,ARHGAP39,CNKSR2
7114,ARHGEF26,CASK
7115,ARHGEF6,ARHGEF9
7116,ARHGEF9,CPVL
7117,ARHGEF9,GPHN
7118,ARHGEF9,HN1L
7119,ARHGEF9,PSMB5
7120,FGD1,MECP2
7121,Kalrn,ARHGEF9
7122,PLEKHG4,SLC25A22
7123,ARHGAP31,SLC25A22
7124,VAV1,SLC25A22
7125,ARHGAP23,MECP2
7126,ARHGEF16,MECP2
7127,ARHGEF19,MECP2
7128,ARHGEF5,MECP2
7129,ARHGEF9,CCNT1
7130,ARHGEF9,MGA
7131,ARHGEF9,NSRP1
7132,ARHGEF9,TPX2
7133,DEPDC1B,SLC25A22
7134,RACGAP1,CSTB
7135,UBASH3A,DNM1
7136,ACAD9,SLC2A1
7137,AUH,POLG
7138,C12orf65,POLG
7139,C17orf80,WWOX
7140,C1QBP,POLG
7141,C21orf33,POLG
7142,C6orf203,POLG
7143,C6orf203,SLC2A1
7144,C8orf82,CASK
7145,MCUR1,POLG
7146,CCDC90B,POLG
7147,CS,POLG
7148,FASTKD5,POLG
7149,GFM1,POLG
7150,GFM2,POLG
7151,GRSF1,ALG13
7152,HINT2,POLG
7153,ICT1,POLG
7154,LONP1,SLC2A1
7155,LRPPRC,POLG
7156,MARCH5,WWOX
7157,MDH2,POLG
7158,METTL17,POLG
7159,MRPL11,POLG
7160,MRPS12,SLC2A1
7161,MRPS26,POLG
7162,MRRF,POLG
7163,MTERF3,POLG
7164,MTG2,POLG
7165,MTIF2,POLG
7166,MTIF2,SLC2A1
7167,MTIF3,POLG
7168,MTRF1,POLG
7169,MTRF1L,POLG
7170,OCIAD1,WWOX
7171,PMPCA,POLG
7172,PMPCB,POLG
7173,PTPN1,GOSR2
7174,SLC25A46,WWOX
7175,SLC25A51,SLC2A1
7176,SSBP1,POLG
7177,TACO1,POLG
7178,TBRG4,ALDH5A1
7179,TBRG4,POLG
7180,TEFM,POLG
7181,TFAM,POLG
7182,TRUB2,POLG
7183,TSFM,POLG
7184,TSFM,SLC2A1
7185,TUFM,POLG
7186,EXD2,POLG
7187,EXD2,SLC2A1
7188,FASN,DEPDC5
7189,FASN,SZT2
7190,FASN,SLC35A2
7191,MKI67,PURA
7192,MKI67,STXBP1
7193,MKI67,MECP2
7194,FASN,WWOX
7195,LDLR,PNPO
7196,C12orf49,ATP1A3
7197,C12orf49,SLC35A2
7198,TP53,SLC2A1
7199,HNRNPH1,CHD2
7200,HNRNPH1,HNRNPU
7201,HNRNPH1,ST3GAL3
7202,HNRNPH1,SYNGAP1
7203,HNRNPH1,SZT2
7204,HNRNPH1,WWOX
7205,HNRNPH1,SIK1
7206,HNRNPH1,KCTD7
7207,BCAR1,STXBP1
7208,BCAR1,CASK
7209,ORF10,PPT1
7210,ORF9c,PIGO
7211,E,TBC1D24
7212,nsp4ab,PIGT
7213,CLPP,POLG
7214,SEC62,WWOX
7215,INS,CSTB
7216,INS,HNRNPU
7217,INS,WWOX
7218,INS,SLC25A22
7219,NMRAL1,EEF1A2
7220,SUMO2,DYNC1H1
7221,SUMO2,EEF1A2
7222,SUMO2,HNRNPU
7223,SUMO2,SPTAN1
7224,NDN,HNRNPU
7225,NDN,WWOX
7226,RNF11,QARS
7227,Rnf183,WWOX
7228,Rnf183,GOSR2
7229,EGFR,SLC6A1
7230,HULC,DYNC1H1
7231,AIMP2,QARS
7232,ZNF263,PURA
7233,ZNF263,MECP2
7234,MAFB,PURA
7235,USP38,QARS
7236,NEAT1,CTSD
7237,BRD4,HNRNPU
7238,BRD4,MECP2
7239,BRD4,QARS
7240,BRD4,SPTAN1
7241,NINL,DYNC1H1
7242,NUPR1,CASK
7243,NUPR1,PNKP
7244,NUPR1,SPTAN1
7245,HDAC4,NCOR1
7246,HDAC4,NCOR2
7247,HDAC4,MEF2C
7248,HDAC4,RBBP4
7249,HDAC4,SIPA1L1
7250,HDAC4,GNB1
7251,HDAC4,RANBP2
7252,HDAC4,NUP214
7253,HDAC4,HDAC4
7254,HDAC4,HDAC3
7255,HDAC4,TBL1XR1
7256,HDAC4,YWHAQ
7257,HDAC4,YWHAE
7258,HDAC4,YWHAG
7259,HDAC4,PPP2R1A
7260,HDAC4,NUP155
7261,HDAC4,YWHAZ
7262,HDAC4,YWHAB
7263,HDAC4,YWHAH
7264,HDAC4,TP53BP1
7265,HDAC4,SENP1
7266,HDAC4,ELAVL1
7267,HDAC4,PPP2CA
7268,HDAC4,SFN
7269,HDAC4,CAMK2D
7270,Ccdc53,HDAC4
7271,Snx27,HDAC4
7272,E5,SLC2A1
7273,E5,PIGT
7274,E5a,SLC2A1
7275,E5a,SLC35A2
7276,E5a,PIGO
7277,E5a,PIGT
7278,E5b,SLC2A1
7279,E5b,SLC25A22
7280,RBM45,HNRNPU
7281,ORF9c,SLC2A1
7282,C18orf8,CTSD
7283,C18orf8,DYNC1H1
7284,C18orf8,SLC2A1
7285,NPC1,SLC2A1
7286,NPC1,SCARB2
7287,CHRNB2,CHRNA3
7288,CHRNB2,CHRNA4
7289,CHRNB2,P2RX2
7290,CHRNA3,CHRNB2
7291,CHRNA4,CHRNB2
7292,CHRNA4,P2RX2
7293,P2RX2,CHRNB2
7294,CNTNAP2,CNTN2
7295,MPP2,CNTNAP2
7296,MYC,MEF2C
7297,UCHL1,KCNB1
7298,CIC,HNRNPU
7299,BRD4,CHD2
7300,BRD4,PNKP
7301,N,HNRNPU
7302,nsp3,MECP2
7303,Apc2,QARS
7304,Apc2,HNRNPU
7305,Apc2,ALDH5A1
7306,Apc2,DYNC1H1
7307,Apc2,EEF1A2
7308,Apc2,CASK
7309,EPM2A,BECN1
7310,NHLRC1,BECN1
7311,BECN1,EPM2A
7312,BECN1,NHLRC1
7313,BECN1,EPM2A
7314,BECN1,NHLRC1
7315,EPM2A,PIK3R4
7316,EPM2A,PIK3C3
7317,EPM2A,NHLRC1
7318,PIK3R4,NHLRC1
7319,PIK3C3,NHLRC1
7320,PIK3R4,EPM2A
7321,PIK3C3,EPM2A
7322,NHLRC1,EPM2A
7323,MLC1,KCNJ10
7324,CNTNAP2,CANX
7325,PTPN4,GRIN2A
7326,DLG4,GRIN2A
7327,RELN,APP
7328,APP,RELN
7329,RBM39,HNRNPU
7330,RBM39,DYNC1H1
7331,RBM39,PURA
7332,RBM39,STXBP1
7333,RBM39,SPTAN1
7334,WWOX,MAPK8
7335,WWOX,MAPK9
7336,FBP1,HNRNPU
7337,SCN8A,FGF14
7338,GRIN1,GRIN2A
7339,NTRK2,GRIN1
7340,Grin2a,GRIN1
7341,Grin2a,GRIN2B
7342,Grin2a,GRIN1
7343,Grin2a,GRIN2B
7344,TUBG1,SPTAN1
7345,TUBG1,SPTAN1
7346,SPTAN1,TUBG1
7347,TUBG1,SPTAN1
7348,MKRN1,HNRNPU
7349,MKRN1,PURA
7350,LGALS9,SCARB2
7351,LGALS9,SPTAN1
7352,LGALS9,DYNC1H1
7353,LGALS9,CASK
7354,LGALS9,HNRNPU
7355,LGALS9,CSTB
7356,LGALS9,PIGT
7357,LGALS9,SLC2A1
7358,TMEM192,CTSD
7359,SLC2A1,TUBB4A
7360,TUBB4A,SLC2A1
7361,KCNB1,CACNA1C
7362,KCNB1,CACNA1D
7363,GRIN1,CACNA2D1
7364,RELN,APP
7365,APP,RELN
7366,PTK2,KCNB1
7367,PLCB1,SNCA
7368,SLC6A1,ARFGAP1
7369,GRIN2B,DLG4
7370,GRIN2A,DLG4
7371,CSNK2A2,GRIN2A
7372,CSNK2A1,GRIN2A
7373,CSNK2B,GRIN2A
7374,CSNK2A2,GRIN2B
7375,CSNK2A1,GRIN2B
7376,CSNK2B,GRIN2B
7377,GRIN2B,DLG4
7378,GRIN1,GRIN2A
7379,GRIN1,GRIN2B
7380,GRIN1,GRIN2C
7381,GRIN1,GRIN2D
7382,IFI16,HNRNPU
7383,IFI16,SPTAN1
7384,IFI16,QARS
7385,IFI16,PURA
7386,DNMT1,RELN
7387,TET1,RELN
7388,MBD2,RELN
7389,WDR76,SPTAN1
7390,WDR76,PURA
7391,HCN1,HCN4
7392,HCN4,HCN1
7393,EIF3F,HNRNPU
7394,HDAC1,EEF1A2
7395,CUL3,EEF1A2
7396,FMR1,EEF1A2
7397,GRIN2A,AP1M1
7398,GRIN2A,AP2M1
7399,GRIN2B,AP1M1
7400,GRIN2B,AP2M1
7401,GRIN2B,AP4M1
7402,UBE3A,EEF1A2
7403,NR3C1,PPT1
7404,NR3C1,STXBP1
7405,NR3C1,PIGT
7406,NR3C1,PRICKLE1
7407,NR3C1,PLCB1
7408,NR3C1,CHD2
7409,KCTD21,ATP1A2
7410,CREBBP,SPTAN1
7411,SCN1A,CALM1
7412,SCN1A,Calm1
7413,SCN1A,Calm1
7414,USP10,HNRNPU
7415,USP10,SPTAN1
7416,CUL4A,ZEB2
7417,CUL4A,PURA
7418,CUL4A,CTSD
7419,FAM20C,PIGT
7420,vpr,HNRNPU
7421,RIN3,HNRNPU
7422,RIN3,DYNC1H1
7423,EIF3H,HNRNPU
7424,RIN3,EEF1A2
7425,DNAJB1,EEF1A2
7426,DNAJC25,GOSR2
7427,DNAJC5,SLC2A1
7428,DNAJC5,SPTAN1
7429,DNAJC5,CASK
7430,HSPA12A,SPTAN1
7431,HSPA12B,SPTAN1
7432,WWOX,IGLC1
7433,MECP2,PPIE
7434,JADE1,CTSD
7435,SERPINB5,CTSD
7436,IVL,CTSD
7437,TRIM24,CSTB
7438,MECP2,CPSF7
7439,SFN,CTSD
7440,POF1B,CTSD
7441,MECP2,SP100
7442,LRPAP1,MECP2
7443,MECP2,DDX42
7444,MECP2,REC8
7445,MECP2,YY1
7446,CTTN,MECP2
7447,MEPCE,MECP2
7448,MECP2,XAB2
7449,PKP1,CTSD
7450,MECP2,PIP4K2A
7451,WWOX,SMYD5
7452,STT3A,SLC2A1
7453,MECP2,ISY1
7454,CTSD,CALML5
7455,LGALS7,CTSD
7456,MECP2,PPIL4
7457,MECP2,PPP1R10
7458,MECP2,NSRP1
7459,POP1,MECP2
7460,NUFIP2,MECP2
7461,SLC2A1,DDOST
7462,TOP1,MECP2
7463,MECP2,PSPC1
7464,MECP2,HEXIM1
7465,C1orf35,MECP2
7466,RANBP3,CTSD
7467,MECP2,MFAP1
7468,MECP2,KPNA3
7469,TACO1,MECP2
7470,MECP2,RPS19
7471,MECP2,KPNA4
7472,EEF1A2,KDM4C
7473,EEF1A2,KDM4D
7474,KAT7,CTSD
7475,ATXN2L,MECP2
7476,MECP2,EPB41L2
7477,EEF1A2,NUDT21
7478,MECP2,CCNT1
7479,ATP5F1,WWOX
7480,SPTAN1,SMCHD1
7481,MECP2,LYAR
7482,SUV420H2,CHD2
7483,MECP2,CKAP4
7484,ACTA2,CTSD
7485,MECP2,NUSAP1
7486,PURA,NHP2
7487,MECP2,METTL17
7488,MECP2,TMA16
7489,MECP2,RBM25
7490,CASP14,CTSD
7491,PRPF38A,MECP2
7492,MECP2,NUDT21
7493,CSTB,ARHGDIA
7494,MECP2,SART1
7495,CSTB,MTPN
7496,BLMH,CTSD
7497,MDH1,CSTB
7498,TBCA,CSTB
7499,DDTL,CSTB
7500,MECP2,DCAF13
7501,CYCS,CSTB
7502,SERPINB3,CTSD
7503,WWOX,DCD
7504,RPS28,CSTB
7505,CSNK1D,MECP2
7506,MECP2,DDX56
7507,POU2F1,EEF1A2
7508,POU2F1,HNRNPU
7509,MKRN1,QARS
7510,MKRN2,DYNC1H1
7511,GLE1,DYNC1H1
7512,MKRN2,CASK
7513,MKRN2,HDAC4
7514,MKRN2,PPT1
7515,MARCH2,CTSD
7516,DDX58,SCARB2
7517,DDX58,GABRB3
7518,DDX58,MEF2C
7519,DDX58,CASK
7520,DDX58,ZEB2
7521,DDX58,WDR45
7522,OGT,PNKP
7523,OGT,ALDH5A1
7524,OGT,TPP1
7525,OGT,CTSD
7526,OGT,PURA
7527,FBXO6,ASAH1
7528,FBXO6,CTSD
7529,FBXO6,PIGT
7530,DRD3,GNAO1
7531,GNB1,GNAO1
7532,BAG5,HNRNPU
7533,CD274,ASAH1
7534,CD274,EEF1A2
7535,SPOP,HNRNPU
7536,TRIM37,ZEB2
7537,AR,DYNC1H1
7538,AR,HNRNPU
7539,ISG15,DYNC1H1
7540,ISG15,QARS
7541,ISG15,SPTAN1
7542,TULP3,ALG13
7543,TULP3,MEF2C
7544,TULP3,PNPO
7545,PARK2,HNRNPU
7546,PARK2,SLC25A22
7547,UFL1,HNRNPU
7548,UFL1,SPTAN1
7549,UFL1,CSTB
7550,UFL1,QARS
7551,UFL1,PIGT
7552,DDRGK1,HNRNPU
7553,DDRGK1,QARS
7554,DDRGK1,PURA
7555,DDRGK1,CSTB
7556,DDRGK1,PIGT
7557,TP53,HNRNPU
7558,TP53,DYNC1H1
7559,TP53,SLC2A1
7560,TP53,MECP2
7561,DDX39B,HNRNPU
7562,DDX39B,CTSD
7563,AARS2,POLG
7564,ACBD5,WWOX
7565,ACTB,SPTAN1
7566,ACTR1A,DYNC1H1
7567,AGPS,WWOX
7568,AKAP1,ALG13
7569,AKAP1,DYNC1H1
7570,AMOT,WDR45
7571,ANAPC2,ALG13
7572,ANK3,SPTAN1
7573,APEX1,MECP2
7574,ARF6,CASK
7575,ARF6,PLCB1
7576,ARF6,SLC2A1
7577,ARF6,WDR45
7578,ATP2A1,CERS1
7579,ATP2A1,GOSR2
7580,B3GAT1,GOSR2
7581,B3GAT1,SLC2A1
7582,B3GAT1,WWOX
7583,BCAP31,WWOX
7584,C11orf52,CASK
7585,C11orf52,PLCB1
7586,C11orf52,SLC2A1
7587,C11orf52,SPTAN1
7588,CAV1,SPTAN1
7589,CAV1,CASK
7590,CAV1,WWOX
7591,CBX3,MECP2
7592,CD3EAP,CHD2
7593,CD3EAP,MECP2
7594,CD3EAP,ZEB2
7595,CENPA,MECP2
7596,CLTA,WDR45
7597,COIL,SLC2A1
7598,COX4I1,POLG
7599,COX8A,POLG
7600,CS,POLG
7601,CTNNB1,SPTAN1
7602,CYP2C9,WWOX
7603,DCTN1,DYNC1H1
7604,DDX23,CHD2
7605,DERL1,GOSR2
7606,DHFRL1,WWOX
7607,DIRAS3,SPTAN1
7608,DYNC1I2,DYNC1H1
7609,EBAG9,CASK
7610,EBAG9,GOSR2
7611,EBAG9,SPTAN1
7612,ELOVL5,SLC2A1
7613,ELOVL5,SLC35A2
7614,ELOVL5,WWOX
7615,EMD,GOSR2
7616,EPB41L4A,CASK
7617,EPB41L4A,SPTAN1
7618,ERGIC1,GOSR2
7619,ERGIC1,SLC2A1
7620,ERGIC1,WWOX
7621,ERGIC2,GOSR2
7622,ERGIC2,WWOX
7623,EZR,SPTAN1
7624,FBL,MECP2
7625,FLOT1,CASK
7626,FLOT1,SPTAN1
7627,GJA1,CASK
7628,GJA1,PCDH19
7629,GJA1,SPTAN1
7630,GJA1,WWOX
7631,GJD3,GOSR2
7632,GJD3,SLC2A1
7633,GJD3,SLC35A2
7634,GJD3,SPTAN1
7635,GJD3,WWOX
7636,GOLGA2,WWOX
7637,HIST1H2BG,MECP2
7638,HIST1H3A,MECP2
7639,HNRNPA1,HNRNPU
7640,HSD17B11,GOSR2
7641,HSD17B11,WWOX
7642,HSD3B7,GOSR2
7643,HSD3B7,SLC35A2
7644,HSD3B7,WWOX
7645,IMPDH2,WDR45
7646,KRAS,CASK
7647,KRAS,PLCB1
7648,KRAS,SLC2A1
7649,KRAS,SPTAN1
7650,KRT8,ALG13
7651,LAMP1,CASK
7652,LAMP1,PLCB1
7653,LAMP1,SLC2A1
7654,LAMP1,SPTAN1
7655,LAMP1,WWOX
7656,LAMP1,CDKL5
7657,LAMP2,MFSD8
7658,LAMP2,PLCB1
7659,LAMP2,SLC2A1
7660,LAMP2,SZT2
7661,LAMP2,WWOX
7662,LAMP3,MFSD8
7663,LAMP3,SLC2A1
7664,LAMP3,WWOX
7665,LAMTOR1,SZT2
7666,LAMTOR1,WWOX
7667,LAMTOR1,CASK
7668,LAMTOR1,MFSD8
7669,LAMTOR1,SLC2A1
7670,LATS1,ALG13
7671,LCK,SPTAN1
7672,LMAN1,WWOX
7673,LMNA,MECP2
7674,LRRC59,PIGO
7675,LRRC59,PIGT
7676,LYN,CASK
7677,LYN,PLCB1
7678,LYN,SPTAN1
7679,MARCKS,SPTAN1
7680,MARCKS,SLC2A1
7681,METTL7A,CERS1
7682,METTL7A,WWOX
7683,NEFM,WDR45
7684,NUP155,WWOX
7685,NUP50,MECP2
7686,OCLN,CASK
7687,OCLN,SPTAN1
7688,PAFAH1B1,DYNC1H1
7689,PCNT,SYNGAP1
7690,PDHA1,POLG
